wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
current: 4454, total block: 16091
Cost = 3, Tag Correct(%) = 0.952681
current: 4554, total block: 16091
Cost = 0, Tag Correct(%) = 0.952651
current: 4654, total block: 16091
Cost = 4, Tag Correct(%) = 0.952628
current: 4754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952604
current: 4854, total block: 16091
Cost = 1, Tag Correct(%) = 0.95277
current: 4954, total block: 16091
Cost = 3, Tag Correct(%) = 0.952738
current: 5054, total block: 16091
Cost = 1, Tag Correct(%) = 0.952709
current: 5154, total block: 16091
Cost = 2, Tag Correct(%) = 0.952718
current: 5254, total block: 16091
Cost = 0, Tag Correct(%) = 0.952826
current: 5354, total block: 16091
Cost = 1, Tag Correct(%) = 0.952854
current: 5454, total block: 16091
Cost = 2, Tag Correct(%) = 0.952757
current: 5554, total block: 16091
Cost = 1, Tag Correct(%) = 0.952784
current: 5654, total block: 16091
Cost = 0, Tag Correct(%) = 0.952853
current: 5754, total block: 16091
Cost = 0, Tag Correct(%) = 0.95282
current: 5854, total block: 16091
Cost = 1, Tag Correct(%) = 0.952752
current: 5954, total block: 16091
Cost = 2, Tag Correct(%) = 0.952655
current: 6054, total block: 16091
Cost = 0, Tag Correct(%) = 0.95269
current: 6154, total block: 16091
Cost = 3, Tag Correct(%) = 0.952593
current: 6254, total block: 16091
Cost = 0, Tag Correct(%) = 0.952674
current: 6354, total block: 16091
Cost = 0, Tag Correct(%) = 0.952613
current: 6454, total block: 16091
Cost = 2, Tag Correct(%) = 0.952693
current: 6554, total block: 16091
Cost = 0, Tag Correct(%) = 0.952541
current: 6654, total block: 16091
Cost = 1, Tag Correct(%) = 0.952507
current: 6754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952448
current: 6854, total block: 16091
Cost = 0, Tag Correct(%) = 0.952368
current: 6954, total block: 16091
Cost = 1, Tag Correct(%) = 0.952461
current: 7054, total block: 16091
Cost = 1, Tag Correct(%) = 0.952476
current: 7154, total block: 16091
Cost = 1, Tag Correct(%) = 0.952464
current: 7254, total block: 16091
Cost = 1, Tag Correct(%) = 0.95247
current: 7354, total block: 16091
Cost = 0, Tag Correct(%) = 0.952464
current: 7454, total block: 16091
Cost = 6, Tag Correct(%) = 0.952508
current: 7554, total block: 16091
Cost = 1, Tag Correct(%) = 0.952453
current: 7654, total block: 16091
Cost = 1, Tag Correct(%) = 0.952451
current: 7754, total block: 16091
Cost = 1, Tag Correct(%) = 0.952433
current: 7854, total block: 16091
Cost = 5, Tag Correct(%) = 0.952404
current: 7954, total block: 16091
Cost = 1, Tag Correct(%) = 0.952428
current: 8054, total block: 16091
Cost = 1, Tag Correct(%) = 0.952382
current: 8154, total block: 16091
Cost = 0, Tag Correct(%) = 0.952387
current: 8254, total block: 16091
Cost = 4, Tag Correct(%) = 0.952412
current: 8354, total block: 16091
Cost = 0, Tag Correct(%) = 0.95246
current: 8454, total block: 16091
Cost = 0, Tag Correct(%) = 0.952474
current: 8554, total block: 16091
Cost = 0, Tag Correct(%) = 0.952443
current: 8654, total block: 16091
Cost = 0, Tag Correct(%) = 0.95247
current: 8754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952421
current: 8854, total block: 16091
Cost = 2, Tag Correct(%) = 0.952456
current: 8954, total block: 16091
Cost = 1, Tag Correct(%) = 0.952341
current: 9054, total block: 16091
Cost = 3, Tag Correct(%) = 0.952372
current: 9154, total block: 16091
Cost = 1, Tag Correct(%) = 0.952433
current: 9254, total block: 16091
Cost = 1, Tag Correct(%) = 0.952327
current: 9354, total block: 16091
Cost = 5, Tag Correct(%) = 0.952272
current: 9454, total block: 16091
Cost = 1, Tag Correct(%) = 0.952205
current: 9554, total block: 16091
Cost = 0, Tag Correct(%) = 0.952238
current: 9654, total block: 16091
Cost = 2, Tag Correct(%) = 0.952168
current: 9754, total block: 16091
Cost = 1, Tag Correct(%) = 0.952131
current: 9854, total block: 16091
Cost = 1, Tag Correct(%) = 0.952142
current: 9954, total block: 16091
Cost = 1, Tag Correct(%) = 0.952118
current: 10054, total block: 16091
Cost = 0, Tag Correct(%) = 0.952087
current: 10154, total block: 16091
Cost = 5, Tag Correct(%) = 0.952021
current: 10254, total block: 16091
Cost = 1, Tag Correct(%) = 0.952055
current: 10354, total block: 16091
Cost = 0, Tag Correct(%) = 0.952112
current: 10454, total block: 16091
Cost = 2, Tag Correct(%) = 0.952091
current: 10554, total block: 16091
Cost = 0, Tag Correct(%) = 0.952105
current: 10654, total block: 16091
Cost = 3, Tag Correct(%) = 0.952136
current: 10754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952132
current: 10854, total block: 16091
Cost = 2, Tag Correct(%) = 0.952069
current: 10954, total block: 16091
Cost = 0, Tag Correct(%) = 0.952107
current: 11054, total block: 16091
Cost = 2, Tag Correct(%) = 0.952097
current: 11154, total block: 16091
Cost = 4, Tag Correct(%) = 0.952016
current: 11254, total block: 16091
Cost = 0, Tag Correct(%) = 0.952074
current: 11354, total block: 16091
Cost = 5, Tag Correct(%) = 0.952018
current: 11454, total block: 16091
Cost = 2, Tag Correct(%) = 0.951997
current: 11554, total block: 16091
Cost = 1, Tag Correct(%) = 0.952078
current: 11654, total block: 16091
Cost = 3, Tag Correct(%) = 0.95211
current: 11754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952075
current: 11854, total block: 16091
Cost = 0, Tag Correct(%) = 0.95203
current: 11954, total block: 16091
Cost = 1, Tag Correct(%) = 0.952013
current: 12054, total block: 16091
Cost = 0, Tag Correct(%) = 0.952012
current: 12154, total block: 16091
Cost = 0, Tag Correct(%) = 0.952106
current: 12254, total block: 16091
Cost = 4, Tag Correct(%) = 0.952154
current: 12354, total block: 16091
Cost = 2, Tag Correct(%) = 0.952129
current: 12454, total block: 16091
Cost = 2, Tag Correct(%) = 0.95208
current: 12554, total block: 16091
Cost = 2, Tag Correct(%) = 0.952062
current: 12654, total block: 16091
Cost = 1, Tag Correct(%) = 0.952021
current: 12754, total block: 16091
Cost = 4, Tag Correct(%) = 0.951942
current: 12854, total block: 16091
Cost = 2, Tag Correct(%) = 0.951969
current: 12954, total block: 16091
Cost = 2, Tag Correct(%) = 0.951992
current: 13054, total block: 16091
Cost = 1, Tag Correct(%) = 0.951979
current: 13154, total block: 16091
Cost = 4, Tag Correct(%) = 0.95195
current: 13254, total block: 16091
Cost = 0, Tag Correct(%) = 0.951937
current: 13354, total block: 16091
Cost = 0, Tag Correct(%) = 0.951927
current: 13454, total block: 16091
Cost = 2, Tag Correct(%) = 0.951931
current: 13554, total block: 16091
Cost = 0, Tag Correct(%) = 0.951959
current: 13654, total block: 16091
Cost = 1, Tag Correct(%) = 0.951978
current: 13754, total block: 16091
Cost = 0, Tag Correct(%) = 0.951995
current: 13854, total block: 16091
Cost = 0, Tag Correct(%) = 0.952024
current: 13954, total block: 16091
Cost = 4, Tag Correct(%) = 0.952021
current: 14054, total block: 16091
Cost = 0, Tag Correct(%) = 0.95204
current: 14154, total block: 16091
Cost = 0, Tag Correct(%) = 0.952055
current: 14254, total block: 16091
Cost = 0, Tag Correct(%) = 0.952013
current: 14354, total block: 16091
Cost = 1, Tag Correct(%) = 0.952002
current: 14454, total block: 16091
Cost = 3, Tag Correct(%) = 0.952014
current: 14554, total block: 16091
Cost = 0, Tag Correct(%) = 0.951991
current: 14654, total block: 16091
Cost = 0, Tag Correct(%) = 0.951988
current: 14754, total block: 16091
Cost = 0, Tag Correct(%) = 0.952005
current: 14854, total block: 16091
Cost = 0, Tag Correct(%) = 0.952018
current: 14954, total block: 16091
Cost = 5, Tag Correct(%) = 0.952058
current: 15054, total block: 16091
Cost = 0, Tag Correct(%) = 0.952032
current: 15154, total block: 16091
Cost = 0, Tag Correct(%) = 0.952008
current: 15254, total block: 16091
Cost = 0, Tag Correct(%) = 0.952036
current: 15354, total block: 16091
Cost = 0, Tag Correct(%) = 0.951989
current: 15454, total block: 16091
Cost = 0, Tag Correct(%) = 0.951965
current: 15554, total block: 16091
Cost = 0, Tag Correct(%) = 0.951943
current: 15654, total block: 16091
Cost = 1, Tag Correct(%) = 0.951922
current: 15754, total block: 16091
Cost = 0, Tag Correct(%) = 0.951915
current: 15854, total block: 16091
Cost = 2, Tag Correct(%) = 0.951914
current: 15954, total block: 16091
Cost = 1, Tag Correct(%) = 0.951828
current: 16054, total block: 16091
Cost = 0, Tag Correct(%) = 0.951792
Accuracy:	P=19236/20454=0.940452
##### Iteration 7
current: 63, total block: 16091
Cost = 1, Tag Correct(%) = 0.954925
current: 163, total block: 16091
Cost = 0, Tag Correct(%) = 0.957195
current: 263, total block: 16091
Cost = 0, Tag Correct(%) = 0.958143
current: 363, total block: 16091
Cost = 1, Tag Correct(%) = 0.960376
current: 463, total block: 16091
Cost = 0, Tag Correct(%) = 0.958638
current: 563, total block: 16091
Cost = 1, Tag Correct(%) = 0.958291
current: 663, total block: 16091
Cost = 5, Tag Correct(%) = 0.958956
current: 763, total block: 16091
Cost = 2, Tag Correct(%) = 0.959387
current: 863, total block: 16091
Cost = 1, Tag Correct(%) = 0.959752
current: 963, total block: 16091
Cost = 0, Tag Correct(%) = 0.959137
current: 1063, total block: 16091
Cost = 0, Tag Correct(%) = 0.958816
current: 1163, total block: 16091
Cost = 1, Tag Correct(%) = 0.958833
current: 1263, total block: 16091
Cost = 2, Tag Correct(%) = 0.958897
current: 1363, total block: 16091
Cost = 3, Tag Correct(%) = 0.959029
