wordCutOff = 0
featCutOff = 0
charCutOff = 0
initRange = 0.01
maxIter = 1000
batchSize = 1
adaEps = 1e-06
adaAlpha = 0.01
regParameter = 1e-08
dropProb = 0
linearHiddenSize = 30
hiddenSize = 200
rnnHiddenSize = 300
wordEmbSize = 50
wordcontext = 2
wordEmbFineTune = 1
charEmbSize = 50
charcontext = 2
charEmbFineTune = 1
charhiddenSize = 50
verboseIter = 100
saveItermediate = 1
train = 0
maxInstance = -1
outBest = 
relu = 0
seg = 0
atomLayers = 1
rnnLayers = 1

instance num: 16091

instance num: 803
Creating Alphabet...
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
Label num: 32
Total word num: 34336
Total char num: 4085
Total feature num: 905734
Remain feature num: 905734
Remain words num: 34338
Remain char num: 4087
100 200 300 400 500 600 700 800 900 1000 1100 1200 1300 1400 1500 1600 1700 1800 1900 2000 2100 2200 2300 2400 2500 2600 2700 2800 2900 3000 3100 3200 3300 3400 3500 3600 3700 3800 3900 4000 
4100 4200 4300 4400 4500 4600 4700 4800 4900 5000 5100 5200 5300 5400 5500 5600 5700 5800 5900 6000 6100 6200 6300 6400 6500 6600 6700 6800 6900 7000 7100 7200 7300 7400 7500 7600 7700 7800 7900 8000 
8100 8200 8300 8400 8500 8600 8700 8800 8900 9000 9100 9200 9300 9400 9500 9600 9700 9800 9900 10000 10100 10200 10300 10400 10500 10600 10700 10800 10900 11000 11100 11200 11300 11400 11500 11600 11700 11800 11900 12000 
12100 12200 12300 12400 12500 12600 12700 12800 12900 13000 13100 13200 13300 13400 13500 13600 13700 13800 13900 14000 14100 14200 14300 14400 14500 14600 14700 14800 14900 15000 15100 15200 15300 15400 15500 15600 15700 15800 15900 16000 
16091 
100 200 300 400 500 600 700 800 803 
0 
##### Iteration 0
current: 100, total block: 16091
Cost = 0, Tag Correct(%) = 0.96392
current: 13208, total block: 16091
Cost = 3, Tag Correct(%) = 0.963916
current: 13308, total block: 16091
Cost = 0, Tag Correct(%) = 0.96393
current: 13408, total block: 16091
Cost = 0, Tag Correct(%) = 0.963942
current: 13508, total block: 16091
Cost = 0, Tag Correct(%) = 0.963971
current: 13608, total block: 16091
Cost = 1, Tag Correct(%) = 0.96398
current: 13708, total block: 16091
Cost = 0, Tag Correct(%) = 0.963997
current: 13808, total block: 16091
Cost = 0, Tag Correct(%) = 0.963987
current: 13908, total block: 16091
Cost = 0, Tag Correct(%) = 0.964008
current: 14008, total block: 16091
Cost = 2, Tag Correct(%) = 0.963986
current: 14108, total block: 16091
Cost = 0, Tag Correct(%) = 0.963918
current: 14208, total block: 16091
Cost = 2, Tag Correct(%) = 0.963874
current: 14308, total block: 16091
Cost = 3, Tag Correct(%) = 0.963863
current: 14408, total block: 16091
Cost = 1, Tag Correct(%) = 0.963905
current: 14508, total block: 16091
Cost = 1, Tag Correct(%) = 0.963873
current: 14608, total block: 16091
Cost = 4, Tag Correct(%) = 0.963801
current: 14708, total block: 16091
Cost = 0, Tag Correct(%) = 0.963853
current: 14808, total block: 16091
Cost = 1, Tag Correct(%) = 0.963839
current: 14908, total block: 16091
Cost = 0, Tag Correct(%) = 0.96381
current: 15008, total block: 16091
Cost = 0, Tag Correct(%) = 0.96379
current: 15108, total block: 16091
Cost = 5, Tag Correct(%) = 0.963789
current: 15208, total block: 16091
Cost = 0, Tag Correct(%) = 0.96382
current: 15308, total block: 16091
Cost = 0, Tag Correct(%) = 0.96381
current: 15408, total block: 16091
Cost = 1, Tag Correct(%) = 0.96378
current: 15508, total block: 16091
Cost = 3, Tag Correct(%) = 0.963825
current: 15608, total block: 16091
Cost = 4, Tag Correct(%) = 0.963817
current: 15708, total block: 16091
Cost = 0, Tag Correct(%) = 0.963795
current: 15808, total block: 16091
Cost = 0, Tag Correct(%) = 0.96383
current: 15908, total block: 16091
Cost = 1, Tag Correct(%) = 0.963843
current: 16008, total block: 16091
Cost = 0, Tag Correct(%) = 0.963898
Accuracy:	P=18773/20454=0.917816
##### Iteration 13
current: 17, total block: 16091
Cost = 2, Tag Correct(%) = 0.96374
current: 117, total block: 16091
Cost = 0, Tag Correct(%) = 0.965475
current: 217, total block: 16091
Cost = 0, Tag Correct(%) = 0.966308
current: 317, total block: 16091
Cost = 5, Tag Correct(%) = 0.967994
current: 417, total block: 16091
Cost = 0, Tag Correct(%) = 0.96961
current: 517, total block: 16091
Cost = 5, Tag Correct(%) = 0.970301
current: 617, total block: 16091
Cost = 0, Tag Correct(%) = 0.969748
current: 717, total block: 16091
Cost = 0, Tag Correct(%) = 0.969255
current: 817, total block: 16091
Cost = 0, Tag Correct(%) = 0.969152
current: 917, total block: 16091
Cost = 0, Tag Correct(%) = 0.96888
current: 1017, total block: 16091
Cost = 0, Tag Correct(%) = 0.968475
current: 1117, total block: 16091
Cost = 0, Tag Correct(%) = 0.968982
current: 1217, total block: 16091
Cost = 1, Tag Correct(%) = 0.968459
current: 1317, total block: 16091
Cost = 2, Tag Correct(%) = 0.968629
current: 1417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968861
current: 1517, total block: 16091
Cost = 1, Tag Correct(%) = 0.968838
current: 1617, total block: 16091
Cost = 0, Tag Correct(%) = 0.968885
current: 1717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968807
current: 1817, total block: 16091
Cost = 0, Tag Correct(%) = 0.968912
current: 1917, total block: 16091
Cost = 0, Tag Correct(%) = 0.968865
current: 2017, total block: 16091
Cost = 1, Tag Correct(%) = 0.96872
current: 2117, total block: 16091
Cost = 3, Tag Correct(%) = 0.968655
current: 2217, total block: 16091
Cost = 2, Tag Correct(%) = 0.96869
current: 2317, total block: 16091
Cost = 2, Tag Correct(%) = 0.968541
current: 2417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968511
current: 2517, total block: 16091
Cost = 0, Tag Correct(%) = 0.968554
current: 2617, total block: 16091
Cost = 1, Tag Correct(%) = 0.968696
current: 2717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968711
current: 2817, total block: 16091
Cost = 0, Tag Correct(%) = 0.968734
current: 2917, total block: 16091
Cost = 0, Tag Correct(%) = 0.968668
current: 3017, total block: 16091
Cost = 0, Tag Correct(%) = 0.96872
current: 3117, total block: 16091
Cost = 5, Tag Correct(%) = 0.968659
current: 3217, total block: 16091
Cost = 2, Tag Correct(%) = 0.968695
current: 3317, total block: 16091
Cost = 0, Tag Correct(%) = 0.968702
current: 3417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968657
current: 3517, total block: 16091
Cost = 0, Tag Correct(%) = 0.968652
current: 3617, total block: 16091
Cost = 0, Tag Correct(%) = 0.968662
current: 3717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968603
current: 3817, total block: 16091
Cost = 2, Tag Correct(%) = 0.968553
current: 3917, total block: 16091
Cost = 1, Tag Correct(%) = 0.96858
current: 4017, total block: 16091
Cost = 0, Tag Correct(%) = 0.968541
current: 4117, total block: 16091
Cost = 1, Tag Correct(%) = 0.968453
current: 4217, total block: 16091
Cost = 2, Tag Correct(%) = 0.968264
current: 4317, total block: 16091
Cost = 0, Tag Correct(%) = 0.968393
current: 4417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968129
current: 4517, total block: 16091
Cost = 0, Tag Correct(%) = 0.968094
current: 4617, total block: 16091
Cost = 1, Tag Correct(%) = 0.968073
current: 4717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968085
current: 4817, total block: 16091
Cost = 0, Tag Correct(%) = 0.968117
current: 4917, total block: 16091
Cost = 3, Tag Correct(%) = 0.968242
current: 5017, total block: 16091
Cost = 1, Tag Correct(%) = 0.96823
current: 5117, total block: 16091
Cost = 0, Tag Correct(%) = 0.968149
current: 5217, total block: 16091
Cost = 2, Tag Correct(%) = 0.967984
current: 5317, total block: 16091
Cost = 0, Tag Correct(%) = 0.967968
current: 5417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968046
current: 5517, total block: 16091
Cost = 2, Tag Correct(%) = 0.967995
current: 5617, total block: 16091
Cost = 1, Tag Correct(%) = 0.96808
current: 5717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968125
current: 5817, total block: 16091
Cost = 1, Tag Correct(%) = 0.968137
current: 5917, total block: 16091
Cost = 0, Tag Correct(%) = 0.968252
current: 6017, total block: 16091
Cost = 3, Tag Correct(%) = 0.96824
current: 6117, total block: 16091
Cost = 2, Tag Correct(%) = 0.968241
current: 6217, total block: 16091
Cost = 0, Tag Correct(%) = 0.968191
current: 6317, total block: 16091
Cost = 0, Tag Correct(%) = 0.968315
current: 6417, total block: 16091
Cost = 1, Tag Correct(%) = 0.96823
current: 6517, total block: 16091
Cost = 1, Tag Correct(%) = 0.968214
current: 6617, total block: 16091
Cost = 0, Tag Correct(%) = 0.968232
current: 6717, total block: 16091
Cost = 0, Tag Correct(%) = 0.96816
current: 6817, total block: 16091
Cost = 1, Tag Correct(%) = 0.968087
current: 6917, total block: 16091
Cost = 6, Tag Correct(%) = 0.968045
current: 7017, total block: 16091
Cost = 0, Tag Correct(%) = 0.968161
current: 7117, total block: 16091
Cost = 0, Tag Correct(%) = 0.968214
current: 7217, total block: 16091
Cost = 2, Tag Correct(%) = 0.967968
current: 7317, total block: 16091
Cost = 1, Tag Correct(%) = 0.968038
current: 7417, total block: 16091
Cost = 0, Tag Correct(%) = 0.968017
current: 7517, total block: 16091
Cost = 4, Tag Correct(%) = 0.968043
current: 7617, total block: 16091
Cost = 0, Tag Correct(%) = 0.96797
current: 7717, total block: 16091
Cost = 0, Tag Correct(%) = 0.968019
current: 7817, total block: 16091
Cost = 1, Tag Correct(%) = 0.967873
current: 7917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967844
current: 8017, total block: 16091
Cost = 2, Tag Correct(%) = 0.96781
current: 8117, total block: 16091
Cost = 0, Tag Correct(%) = 0.967726
current: 8217, total block: 16091
Cost = 0, Tag Correct(%) = 0.967797
current: 8317, total block: 16091
Cost = 2, Tag Correct(%) = 0.967802
current: 8417, total block: 16091
Cost = 1, Tag Correct(%) = 0.967835
current: 8517, total block: 16091
Cost = 3, Tag Correct(%) = 0.967882
current: 8617, total block: 16091
Cost = 1, Tag Correct(%) = 0.967878
current: 8717, total block: 16091
Cost = 3, Tag Correct(%) = 0.967903
current: 8817, total block: 16091
Cost = 1, Tag Correct(%) = 0.96784
current: 8917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967805
current: 9017, total block: 16091
Cost = 0, Tag Correct(%) = 0.96778
current: 9117, total block: 16091
Cost = 1, Tag Correct(%) = 0.967845
current: 9217, total block: 16091
Cost = 0, Tag Correct(%) = 0.967827
current: 9317, total block: 16091
Cost = 0, Tag Correct(%) = 0.967845
current: 9417, total block: 16091
Cost = 1, Tag Correct(%) = 0.967784
current: 9517, total block: 16091
Cost = 1, Tag Correct(%) = 0.96776
current: 9617, total block: 16091
Cost = 0, Tag Correct(%) = 0.967754
current: 9717, total block: 16091
Cost = 0, Tag Correct(%) = 0.967735
current: 9817, total block: 16091
Cost = 0, Tag Correct(%) = 0.967718
current: 9917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967664
current: 10017, total block: 16091
Cost = 2, Tag Correct(%) = 0.967704
current: 10117, total block: 16091
Cost = 0, Tag Correct(%) = 0.967667
current: 10217, total block: 16091
Cost = 2, Tag Correct(%) = 0.967682
current: 10317, total block: 16091
Cost = 0, Tag Correct(%) = 0.967669
current: 10417, total block: 16091
Cost = 0, Tag Correct(%) = 0.967679
current: 10517, total block: 16091
Cost = 0, Tag Correct(%) = 0.967704
current: 10617, total block: 16091
Cost = 1, Tag Correct(%) = 0.967583
current: 10717, total block: 16091
Cost = 0, Tag Correct(%) = 0.967522
current: 10817, total block: 16091
Cost = 2, Tag Correct(%) = 0.967521
current: 10917, total block: 16091
Cost = 1, Tag Correct(%) = 0.967492
current: 11017, total block: 16091
Cost = 3, Tag Correct(%) = 0.967502
current: 11117, total block: 16091
Cost = 1, Tag Correct(%) = 0.9675
current: 11217, total block: 16091
Cost = 1, Tag Correct(%) = 0.967458
current: 11317, total block: 16091
Cost = 2, Tag Correct(%) = 0.967511
current: 11417, total block: 16091
Cost = 3, Tag Correct(%) = 0.96749
current: 11517, total block: 16091
Cost = 2, Tag Correct(%) = 0.967438
current: 11617, total block: 16091
Cost = 0, Tag Correct(%) = 0.967402
current: 11717, total block: 16091
Cost = 0, Tag Correct(%) = 0.967398
current: 11817, total block: 16091
Cost = 3, Tag Correct(%) = 0.967392
current: 11917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967421
current: 12017, total block: 16091
Cost = 1, Tag Correct(%) = 0.967316
current: 12117, total block: 16091
Cost = 2, Tag Correct(%) = 0.967276
current: 12217, total block: 16091
Cost = 1, Tag Correct(%) = 0.967264
current: 12317, total block: 16091
Cost = 0, Tag Correct(%) = 0.96727
current: 12417, total block: 16091
Cost = 0, Tag Correct(%) = 0.967233
current: 12517, total block: 16091
Cost = 2, Tag Correct(%) = 0.967192
current: 12617, total block: 16091
Cost = 0, Tag Correct(%) = 0.967189
current: 12717, total block: 16091
Cost = 0, Tag Correct(%) = 0.967218
current: 12817, total block: 16091
Cost = 0, Tag Correct(%) = 0.967232
current: 12917, total block: 16091
Cost = 2, Tag Correct(%) = 0.967226
current: 13017, total block: 16091
Cost = 4, Tag Correct(%) = 0.967273
current: 13117, total block: 16091
Cost = 3, Tag Correct(%) = 0.96723
current: 13217, total block: 16091
Cost = 2, Tag Correct(%) = 0.967234
current: 13317, total block: 16091
Cost = 0, Tag Correct(%) = 0.967252
current: 13417, total block: 16091
Cost = 0, Tag Correct(%) = 0.967266
current: 13517, total block: 16091
Cost = 0, Tag Correct(%) = 0.967282
current: 13617, total block: 16091
Cost = 0, Tag Correct(%) = 0.967258
current: 13717, total block: 16091
Cost = 2, Tag Correct(%) = 0.967254
current: 13817, total block: 16091
Cost = 1, Tag Correct(%) = 0.967249
current: 13917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967295
current: 14017, total block: 16091
Cost = 2, Tag Correct(%) = 0.967269
current: 14117, total block: 16091
Cost = 2, Tag Correct(%) = 0.967227
current: 14217, total block: 16091
Cost = 0, Tag Correct(%) = 0.967228
current: 14317, total block: 16091
Cost = 1, Tag Correct(%) = 0.967212
current: 14417, total block: 16091
Cost = 2, Tag Correct(%) = 0.967185
current: 14517, total block: 16091
Cost = 1, Tag Correct(%) = 0.967142
current: 14617, total block: 16091
Cost = 0, Tag Correct(%) = 0.967165
current: 14717, total block: 16091
Cost = 7, Tag Correct(%) = 0.96718
current: 14817, total block: 16091
Cost = 0, Tag Correct(%) = 0.967162
current: 14917, total block: 16091
Cost = 0, Tag Correct(%) = 0.967181
current: 15017, total block: 16091
Cost = 0, Tag Correct(%) = 0.967121
current: 15117, total block: 16091
Cost = 0, Tag Correct(%) = 0.96711
current: 15217, total block: 16091
Cost = 2, Tag Correct(%) = 0.967061
current: 15317, total block: 16091
Cost = 0, Tag Correct(%) = 0.967036
current: 15417, total block: 16091
Cost = 0, Tag Correct(%) = 0.966989
current: 15517, total block: 16091
Cost = 0, Tag Correct(%) = 0.966981
current: 15617, total block: 16091
Cost = 2, Tag Correct(%) = 0.966969
current: 15717, total block: 16091
Cost = 1, Tag Correct(%) = 0.966966
current: 15817, total block: 16091
Cost = 0, Tag Correct(%) = 0.966946
current: 15917, total block: 16091
Cost = 1, Tag Correct(%) = 0.966926
current: 16017, total block: 16091
Cost = 1, Tag Correct(%) = 0.966905
Accuracy:	P=18751/20454=0.91674
##### Iteration 14
current: 26, total block: 16091
Cost = 0, Tag Correct(%) = 0.969032
current: 126, total block: 16091
Cost = 1, Tag Correct(%) = 0.969231
current: 226, total block: 16091
Cost = 0, Tag Correct(%) = 0.968355
current: 326, total block: 16091
Cost = 0, Tag Correct(%) = 0.96781
current: 426, total block: 16091
Cost = 0, Tag Correct(%) = 0.96815
current: 526, total block: 16091
Cost = 0, Tag Correct(%) = 0.968929
current: 626, total block: 16091
Cost = 1, Tag Correct(%) = 0.96992
current: 726, total block: 16091
Cost = 0, Tag Correct(%) = 0.970868
current: 826, total block: 16091
Cost = 1, Tag Correct(%) = 0.971245
current: 926, total block: 16091
Cost = 1, Tag Correct(%) = 0.971047
current: 1026, total block: 16091
Cost = 1, Tag Correct(%) = 0.970693
current: 1126, total block: 16091
Cost = 2, Tag Correct(%) = 0.971121
current: 1226, total block: 16091
Cost = 0, Tag Correct(%) = 0.971269
current: 1326, total block: 16091
Cost = 2, Tag Correct(%) = 0.971441
current: 1426, total block: 16091
Cost = 0, Tag Correct(%) = 0.971328
current: 1526, total block: 16091
Cost = 0, Tag Correct(%) = 0.971428
current: 1626, total block: 16091
Cost = 0, Tag Correct(%) = 0.971638
current: 1726, total block: 16091
Cost = 0, Tag Correct(%) = 0.971555
current: 1826, total block: 16091
Cost = 0, Tag Correct(%) = 0.971369
current: 1926, total block: 16091
Cost = 3, Tag Correct(%) = 0.971359
current: 2026, total block: 16091
Cost = 0, Tag Correct(%) = 0.971582
current: 2126, total block: 16091
Cost = 0, Tag Correct(%) = 0.971407
current: 2226, total block: 16091
Cost = 0, Tag Correct(%) = 0.971346
current: 2326, total block: 16091
Cost = 0, Tag Correct(%) = 0.971171
current: 2426, total block: 16091
Cost = 0, Tag Correct(%) = 0.971398
current: 2526, total block: 16091
Cost = 0, Tag Correct(%) = 0.971075
current: 2626, total block: 16091
Cost = 0, Tag Correct(%) = 0.97115
current: 2726, total block: 16091
Cost = 1, Tag Correct(%) = 0.971264
current: 2826, total block: 16091
Cost = 0, Tag Correct(%) = 0.971281
current: 2926, total block: 16091
Cost = 0, Tag Correct(%) = 0.971159
current: 3026, total block: 16091
Cost = 1, Tag Correct(%) = 0.971282
current: 3126, total block: 16091
Cost = 1, Tag Correct(%) = 0.971328
current: 3226, total block: 16091
Cost = 0, Tag Correct(%) = 0.97129
current: 3326, total block: 16091
Cost = 2, Tag Correct(%) = 0.971141
current: 3426, total block: 16091
Cost = 2, Tag Correct(%) = 0.971219
current: 3526, total block: 16091
Cost = 0, Tag Correct(%) = 0.971384
current: 3626, total block: 16091
Cost = 1, Tag Correct(%) = 0.971258
current: 3726, total block: 16091
Cost = 0, Tag Correct(%) = 0.971281
current: 3826, total block: 16091
Cost = 0, Tag Correct(%) = 0.971276
current: 3926, total block: 16091
Cost = 0, Tag Correct(%) = 0.971312
current: 4026, total block: 16091
Cost = 0, Tag Correct(%) = 0.971216
current: 4126, total block: 16091
Cost = 1, Tag Correct(%) = 0.971201
current: 4226, total block: 16091
Cost = 4, Tag Correct(%) = 0.971244
current: 4326, total block: 16091
Cost = 0, Tag Correct(%) = 0.971346
current: 4426, total block: 16091
Cost = 3, Tag Correct(%) = 0.971433
current: 4526, total block: 16091
Cost = 0, Tag Correct(%) = 0.971375
current: 4626, total block: 16091
Cost = 0, Tag Correct(%) = 0.97134
current: 4726, total block: 16091
Cost = 0, Tag Correct(%) = 0.971267
current: 4826, total block: 16091
Cost = 2, Tag Correct(%) = 0.971367
current: 4926, total block: 16091
Cost = 1, Tag Correct(%) = 0.971356
current: 5026, total block: 16091
Cost = 0, Tag Correct(%) = 0.971365
current: 5126, total block: 16091
Cost = 0, Tag Correct(%) = 0.97139
current: 5226, total block: 16091
Cost = 0, Tag Correct(%) = 0.97121
current: 5326, total block: 16091
Cost = 0, Tag Correct(%) = 0.971223
current: 5426, total block: 16091
Cost = 0, Tag Correct(%) = 0.971272
current: 5526, total block: 16091
Cost = 0, Tag Correct(%) = 0.971303
current: 5626, total block: 16091
Cost = 0, Tag Correct(%) = 0.971387
current: 5726, total block: 16091
Cost = 1, Tag Correct(%) = 0.971233
current: 5826, total block: 16091
Cost = 0, Tag Correct(%) = 0.971099
current: 5926, total block: 16091
Cost = 1, Tag Correct(%) = 0.971047
current: 6026, total block: 16091
Cost = 0, Tag Correct(%) = 0.97102
current: 6126, total block: 16091
Cost = 3, Tag Correct(%) = 0.970969
current: 6226, total block: 16091
Cost = 0, Tag Correct(%) = 0.970936
current: 6326, total block: 16091
Cost = 0, Tag Correct(%) = 0.970935
current: 6426, total block: 16091
Cost = 2, Tag Correct(%) = 0.970979
current: 6526, total block: 16091
Cost = 3, Tag Correct(%) = 0.970992
current: 6626, total block: 16091
Cost = 0, Tag Correct(%) = 0.970994
current: 6726, total block: 16091
Cost = 0, Tag Correct(%) = 0.971006
current: 6826, total block: 16091
Cost = 4, Tag Correct(%) = 0.970976
current: 6926, total block: 16091
Cost = 0, Tag Correct(%) = 0.970909
current: 7026, total block: 16091
Cost = 2, Tag Correct(%) = 0.970868
current: 7126, total block: 16091
Cost = 0, Tag Correct(%) = 0.970852
current: 7226, total block: 16091
Cost = 0, Tag Correct(%) = 0.970838
current: 7326, total block: 16091
Cost = 1, Tag Correct(%) = 0.970846
current: 7426, total block: 16091
Cost = 1, Tag Correct(%) = 0.970829
current: 7526, total block: 16091
Cost = 0, Tag Correct(%) = 0.970812
current: 7626, total block: 16091
Cost = 0, Tag Correct(%) = 0.970808
current: 7726, total block: 16091
Cost = 0, Tag Correct(%) = 0.970776
current: 7826, total block: 16091
Cost = 0, Tag Correct(%) = 0.970826
current: 7926, total block: 16091
Cost = 3, Tag Correct(%) = 0.970801
current: 8026, total block: 16091
Cost = 1, Tag Correct(%) = 0.970767
current: 8126, total block: 16091
Cost = 1, Tag Correct(%) = 0.970838
current: 8226, total block: 16091
Cost = 0, Tag Correct(%) = 0.970761
current: 8326, total block: 16091
Cost = 0, Tag Correct(%) = 0.970825
current: 8426, total block: 16091
Cost = 3, Tag Correct(%) = 0.970795
current: 8526, total block: 16091
Cost = 0, Tag Correct(%) = 0.970766
current: 8626, total block: 16091
Cost = 1, Tag Correct(%) = 0.970719
current: 8726, total block: 16091
Cost = 0, Tag Correct(%) = 0.970704
current: 8826, total block: 16091
Cost = 0, Tag Correct(%) = 0.970674
current: 8926, total block: 16091
Cost = 0, Tag Correct(%) = 0.970636
current: 9026, total block: 16091
Cost = 0, Tag Correct(%) = 0.970612
current: 9126, total block: 16091
Cost = 0, Tag Correct(%) = 0.970565
current: 9226, total block: 16091
Cost = 4, Tag Correct(%) = 0.970611
current: 9326, total block: 16091
Cost = 0, Tag Correct(%) = 0.970599
current: 9426, total block: 16091
Cost = 0, Tag Correct(%) = 0.970547
current: 9526, total block: 16091
Cost = 1, Tag Correct(%) = 0.970546
current: 9626, total block: 16091
Cost = 0, Tag Correct(%) = 0.970597
current: 9726, total block: 16091
Cost = 0, Tag Correct(%) = 0.970644
current: 9826, total block: 16091
Cost = 2, Tag Correct(%) = 0.970596
current: 9926, total block: 16091
Cost = 0, Tag Correct(%) = 0.970617
current: 10026, total block: 16091
Cost = 1, Tag Correct(%) = 0.970482
current: 10126, total block: 16091
Cost = 0, Tag Correct(%) = 0.970405
current: 10226, total block: 16091
Cost = 1, Tag Correct(%) = 0.970364
current: 10326, total block: 16091
Cost = 1, Tag Correct(%) = 0.970368
current: 10426, total block: 16091
Cost = 4, Tag Correct(%) = 0.970315
current: 10526, total block: 16091
Cost = 0, Tag Correct(%) = 0.970279
current: 10626, total block: 16091
Cost = 1, Tag Correct(%) = 0.970279
current: 10726, total block: 16091
Cost = 1, Tag Correct(%) = 0.970285
current: 10826, total block: 16091
Cost = 0, Tag Correct(%) = 0.970277
current: 10926, total block: 16091
Cost = 0, Tag Correct(%) = 0.970259
current: 11026, total block: 16091
Cost = 1, Tag Correct(%) = 0.970149
current: 11126, total block: 16091
Cost = 1, Tag Correct(%) = 0.970102
current: 11226, total block: 16091
Cost = 0, Tag Correct(%) = 0.970077
current: 11326, total block: 16091
Cost = 0, Tag Correct(%) = 0.970007
current: 11426, total block: 16091
Cost = 0, Tag Correct(%) = 0.970007
current: 11526, total block: 16091
Cost = 2, Tag Correct(%) = 0.97004
current: 11626, total block: 16091
Cost = 2, Tag Correct(%) = 0.970018
current: 11726, total block: 16091
Cost = 0, Tag Correct(%) = 0.970052
current: 11826, total block: 16091
Cost = 0, Tag Correct(%) = 0.970018
current: 11926, total block: 16091
Cost = 1, Tag Correct(%) = 0.969988
current: 12026, total block: 16091
Cost = 1, Tag Correct(%) = 0.969962
current: 12126, total block: 16091
Cost = 0, Tag Correct(%) = 0.96996
current: 12226, total block: 16091
Cost = 0, Tag Correct(%) = 0.969934
current: 12326, total block: 16091
Cost = 1, Tag Correct(%) = 0.969927
current: 12426, total block: 16091
Cost = 2, Tag Correct(%) = 0.969909
current: 12526, total block: 16091
Cost = 0, Tag Correct(%) = 0.969901
current: 12626, total block: 16091
Cost = 0, Tag Correct(%) = 0.969891
current: 12726, total block: 16091
Cost = 0, Tag Correct(%) = 0.969853
current: 12826, total block: 16091
Cost = 1, Tag Correct(%) = 0.969814
current: 12926, total block: 16091
Cost = 0, Tag Correct(%) = 0.969827
current: 13026, total block: 16091
Cost = 6, Tag Correct(%) = 0.969862
current: 13126, total block: 16091
Cost = 2, Tag Correct(%) = 0.969836
current: 13226, total block: 16091
Cost = 0, Tag Correct(%) = 0.969833
current: 13326, total block: 16091
Cost = 0, Tag Correct(%) = 0.969865
current: 13426, total block: 16091
Cost = 0, Tag Correct(%) = 0.969875
current: 13526, total block: 16091
Cost = 0, Tag Correct(%) = 0.969801
current: 13626, total block: 16091
Cost = 1, Tag Correct(%) = 0.969777
current: 13726, total block: 16091
Cost = 0, Tag Correct(%) = 0.969791
current: 13826, total block: 16091
Cost = 0, Tag Correct(%) = 0.969794
current: 13926, total block: 16091
Cost = 1, Tag Correct(%) = 0.969788
current: 14026, total block: 16091
Cost = 0, Tag Correct(%) = 0.969795
current: 14126, total block: 16091
Cost = 0, Tag Correct(%) = 0.969815
current: 14226, total block: 16091
Cost = 1, Tag Correct(%) = 0.969825
current: 14326, total block: 16091
Cost = 2, Tag Correct(%) = 0.969819
current: 14426, total block: 16091
Cost = 0, Tag Correct(%) = 0.969798
current: 14526, total block: 16091
Cost = 0, Tag Correct(%) = 0.9698
current: 14626, total block: 16091
Cost = 0, Tag Correct(%) = 0.969783
current: 14726, total block: 16091
Cost = 3, Tag Correct(%) = 0.969801
current: 14826, total block: 16091
Cost = 0, Tag Correct(%) = 0.969861
current: 14926, total block: 16091
Cost = 7, Tag Correct(%) = 0.969787
current: 15026, total block: 16091
Cost = 1, Tag Correct(%) = 0.969767
current: 15126, total block: 16091
Cost = 0, Tag Correct(%) = 0.969765
current: 15226, total block: 16091
Cost = 1, Tag Correct(%) = 0.969763
current: 15326, total block: 16091
Cost = 1, Tag Correct(%) = 0.969743
current: 15426, total block: 16091
Cost = 0, Tag Correct(%) = 0.969721
current: 15526, total block: 16091
Cost = 6, Tag Correct(%) = 0.969666
current: 15626, total block: 16091
Cost = 0, Tag Correct(%) = 0.969698
current: 15726, total block: 16091
Cost = 1, Tag Correct(%) = 0.969707
current: 15826, total block: 16091
Cost = 6, Tag Correct(%) = 0.969719
